Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-06-14,12.945,13.149,12.847,12.905,11926600,0.0,0.0
2018-06-15,12.888,13.011,12.741,13.011,25030400,0.0,0.0
2018-06-18,12.888,13.1,12.794,12.978,12084700,0.0,0.0
2018-06-19,12.807,12.994,12.782,12.97,8432700,0.0,0.0
2018-06-20,13.011,13.043,12.342,12.358,14603800,0.0,0.0
2018-06-21,12.399,12.635,12.35,12.578,14506700,0.0,0.0
2018-06-22,12.635,12.66,12.419,12.431,9056600,0.0,0.0
2018-06-25,12.374,12.423,12.187,12.293,15972800,0.0,0.0
2018-06-26,12.325,12.684,12.285,12.374,7978600,0.0,0.0
2018-06-27,12.415,12.44,12.007,12.007,14323600,0.0,0.0
2018-06-28,11.999,12.048,11.807,11.999,14739100,0.0,0.0
2018-06-29,12.048,12.113,11.918,11.918,11694500,0.0,0.0
2018-07-02,11.828,12.105,11.795,12.073,7088700,0.0,0.0
2018-07-03,12.064,12.17,12.032,12.048,4748200,0.0,0.0
2018-07-05,12.073,12.105,11.885,12.089,9473800,0.0,0.0
2018-07-06,12.138,12.276,12.015,12.219,5527800,0.0,0.0
2018-07-09,12.268,12.493,12.228,12.423,6362000,0.0,0.0
2018-07-10,12.431,12.672,12.399,12.644,12151400,0.0,0.0
2018-07-11,12.489,12.521,12.301,12.317,8725700,0.0,0.0
2018-07-12,12.358,12.619,12.334,12.554,4759800,0.0,0.0
2018-07-13,12.513,12.668,12.48,12.635,8808200,0.0,0.0
2018-07-16,12.603,12.766,12.509,12.758,10738000,0.0,0.0
2018-07-17,12.717,12.888,12.692,12.774,8883000,0.0,0.0
2018-07-18,12.799,13.011,12.766,12.994,6992100,0.0,0.0
2018-07-19,12.994,13.178,12.733,12.758,11530100,0.0,0.0
2018-07-20,12.717,12.737,12.566,12.619,6592600,0.0,0.0
2018-07-23,12.57,12.684,12.456,12.619,13145600,0.0,0.0
2018-07-24,12.733,12.778,12.44,12.48,7481700,0.0,0.0
2018-07-25,12.431,12.635,12.423,12.627,5964900,0.0,0.0
